Dataset,Train_Split,Alpha,Accuracy,TPR,TNR,FPR,FNR,Error 
Alt_B,0.75,0.3200000000000001,98.4,99.39148073022312,97.43589743589743,2.564102564102564,0.6085192697768762,1.6

Alt_B,0.75,0.3300000000000001,97.0,100.0,94.18604651162791,5.813953488372093,0.0,3.0

Alt_B,0.75,0.34000000000000014,98.5,97.07112970711297,99.80842911877394,0.19157088122605362,2.928870292887029,1.5

Alt_B,0.75,0.35000000000000014,98.8,97.61431411530815,100.0,0.0,2.3856858846918487,1.2

Alt_B,0.75,0.36000000000000015,97.0,94.23459244532803,99.79879275653923,0.2012072434607646,5.7654075546719685,3.0

Alt_B,0.75,0.37000000000000016,97.3,99.80392156862746,94.6938775510204,5.3061224489795915,0.19607843137254902,2.7

Alt_B,0.75,0.38000000000000017,97.3,94.66403162055336,100.0,0.0,5.33596837944664,2.7

Alt_B,0.75,0.3900000000000002,97.3,100.0,94.77756286266924,5.222437137330754,0.0,2.7

Alt_B,0.75,0.4000000000000002,98.5,98.7551867219917,98.26254826254826,1.7374517374517375,1.2448132780082988,1.5

Alt_B,0.75,0.4100000000000002,97.8,98.43444227005871,97.13701431492842,2.8629856850715747,1.5655577299412915,2.1999999999999997

Alt_B,0.75,0.4200000000000002,97.8,98.97119341563786,96.69260700389106,3.3073929961089497,1.02880658436214,2.1999999999999997

Alt_B,0.75,0.4300000000000002,92.5,84.93975903614458,100.0,0.0,15.060240963855422,7.5

Alt_B,0.75,0.4400000000000002,77.4,53.402061855670105,100.0,0.0,46.597938144329895,22.6

Alt_B,0.75,0.45000000000000023,98.3,98.9517819706499,97.70554493307839,2.294455066921606,1.0482180293501049,1.7000000000000002

Alt_B,0.75,0.46000000000000024,98.5,99.43609022556392,97.43589743589743,2.564102564102564,0.5639097744360901,1.5

Alt_B,0.75,0.47000000000000025,95.19999999999999,90.60665362035225,100.0,0.0,9.393346379647749,4.8

Alt_B,0.75,0.48000000000000026,97.5,99.40944881889764,95.52845528455285,4.471544715447155,0.5905511811023622,2.5

Alt_B,0.75,0.49000000000000027,98.3,98.23182711198429,98.37067209775967,1.6293279022403258,1.768172888015717,1.7000000000000002

Alt_B,0.75,0.5000000000000002,94.0,88.10483870967742,99.8015873015873,0.1984126984126984,11.895161290322582,6.0

Alt_B,0.75,0.5100000000000002,96.8,93.9047619047619,100.0,0.0,6.095238095238095,3.2

Alt_B,0.75,0.5200000000000002,98.4,98.99799599198397,97.80439121756487,2.19560878243513,1.002004008016032,1.6

Alt_B,0.75,0.5300000000000002,98.1,99.19191919191918,97.02970297029702,2.9702970297029703,0.8080808080808081,1.9

Alt_B,0.75,0.5400000000000003,98.9,98.8,99.0,1.0,1.2,1.0999999999999999

Alt_B,0.75,0.5500000000000003,98.1,97.06457925636008,99.18200408997954,0.81799591002045,2.935420743639922,1.9

Alt_B,0.75,0.5600000000000003,97.2,94.29735234215886,100.0,0.0,5.7026476578411405,2.8000000000000003

Alt_B,0.75,0.5700000000000003,98.9,99.39024390243902,98.4251968503937,1.574803149606299,0.6097560975609756,1.0999999999999999

Alt_B,0.75,0.5800000000000003,98.1,96.66666666666667,99.59183673469387,0.40816326530612246,3.3333333333333335,1.9

Alt_B,0.75,0.5900000000000003,89.4,77.91666666666667,100.0,0.0,22.083333333333332,10.6

Alt_B,0.75,0.6000000000000003,97.5,95.2286282306163,99.79879275653923,0.2012072434607646,4.7713717693836974,2.5

Alt_B,0.75,0.6100000000000003,99.1,98.81422924901186,99.39271255060729,0.6072874493927125,1.185770750988142,0.8999999999999999

Alt_B,0.75,0.6200000000000003,98.5,99.1869918699187,97.83464566929135,2.1653543307086616,0.8130081300813009,1.5

Alt_B,0.75,0.6300000000000003,97.6,99.79296066252587,95.55125725338492,4.448742746615087,0.2070393374741201,2.4

Alt_B,0.75,0.6400000000000003,98.4,97.55102040816327,99.2156862745098,0.7843137254901961,2.4489795918367347,1.6

Alt_B,0.75,0.6500000000000004,98.0,99.16839916839916,96.91714836223507,3.0828516377649327,0.8316008316008316,2.0

Alt_B,0.75,0.6600000000000004,97.3,98.4126984126984,96.16935483870968,3.8306451612903225,1.5873015873015872,2.7

Alt_B,0.75,0.6700000000000004,94.5,89.3909626719057,99.79633401221996,0.20366598778004072,10.609037328094303,5.5

Alt_B,0.75,0.6800000000000004,88.2,76.16161616161617,100.0,0.0,23.83838383838384,11.799999999999999

Alt_B,0.75,0.6900000000000004,97.1,94.17879417879418,99.8073217726397,0.1926782273603083,5.8212058212058215,2.9000000000000004

Alt_B,0.75,0.7000000000000004,91.7,82.88659793814433,100.0,0.0,17.11340206185567,8.3

Alt_B,0.75,0.7100000000000004,98.7,98.55072463768117,98.8394584139265,1.160541586073501,1.4492753623188406,1.3

Alt_B,0.75,0.7200000000000004,99.4,99.22178988326849,99.58847736625515,0.411522633744856,0.7782101167315175,0.6

Alt_B,0.75,0.7300000000000004,98.1,96.54510556621881,99.79123173277662,0.20876826722338201,3.45489443378119,1.9

Alt_B,0.75,0.7400000000000004,70.8,41.12903225806452,100.0,0.0,58.87096774193549,29.2

Alt_B,0.75,0.7500000000000004,98.9,98.84169884169884,98.96265560165975,1.0373443983402488,1.1583011583011582,1.0999999999999999

Alt_B,0.75,0.7600000000000005,99.0,98.37067209775967,99.60707269155206,0.3929273084479371,1.6293279022403258,1.0

Alt_B,0.75,0.7700000000000005,97.6,95.1219512195122,100.0,0.0,4.878048780487805,2.4

Alt_B,0.75,0.7800000000000005,99.0,99.24385633270322,98.72611464968153,1.2738853503184715,0.7561436672967864,1.0

Alt_B,0.75,0.7900000000000005,98.7,99.412915851272,97.95501022494888,2.044989775051125,0.5870841487279843,1.3

Alt_B,0.75,0.8000000000000005,98.1,99.41176470588235,96.73469387755102,3.2653061224489797,0.5882352941176471,1.9

Alt_B,0.75,0.8100000000000005,97.39999999999999,99.79919678714859,95.0199203187251,4.9800796812749,0.2008032128514056,2.6

Alt_B,0.75,0.8200000000000005,98.4,97.46588693957115,99.38398357289527,0.6160164271047228,2.53411306042885,1.6

Alt_B,0.75,0.8300000000000005,98.4,96.90522243713733,100.0,0.0,3.0947775628626695,1.6

Alt_B,0.75,0.8400000000000005,98.7,98.83040935672514,98.56262833675564,1.4373716632443532,1.1695906432748537,1.3

Alt_B,0.75,0.8500000000000005,96.3,92.8709055876686,100.0,0.0,7.129094412331407,3.6999999999999997

Alt_B,0.75,0.8600000000000005,97.5,95.30332681017613,99.79550102249489,0.2044989775051125,4.6966731898238745,2.5

Alt_B,0.75,0.8700000000000006,98.4,97.4947807933194,99.23224568138195,0.7677543186180422,2.5052192066805845,1.6

Alt_B,0.75,0.8800000000000006,91.60000000000001,82.96146044624746,100.0,0.0,17.038539553752535,8.4

Alt_B,0.75,0.8900000000000006,98.5,97.58551307847083,99.40357852882704,0.5964214711729622,2.414486921529175,1.5

Alt_B,0.75,0.9000000000000006,98.7,97.38430583501007,100.0,0.0,2.61569416498994,1.3

Alt_B,0.75,0.9100000000000006,94.1,100.0,88.52140077821011,11.478599221789883,0.0,5.8999999999999995

Alt_B,0.75,0.9200000000000006,99.0,98.38383838383838,99.60396039603961,0.39603960396039606,1.6161616161616161,1.0

Alt_B,0.75,0.9300000000000006,98.4,98.55072463768117,98.25918762088975,1.7408123791102514,1.4492753623188406,1.6

Alt_B,0.75,0.9400000000000006,98.7,97.82178217821782,99.5959595959596,0.40404040404040403,2.178217821782178,1.3

Alt_B,0.75,0.9500000000000006,98.7,98.0544747081712,99.38271604938271,0.6172839506172839,1.9455252918287937,1.3

Alt_B,0.75,0.9600000000000006,98.9,98.21428571428571,99.59677419354838,0.4032258064516129,1.7857142857142856,1.0999999999999999

Alt_B,0.75,0.9700000000000006,98.6,98.01587301587301,99.19354838709677,0.8064516129032258,1.984126984126984,1.4000000000000001

Alt_B,0.75,0.9800000000000006,96.39999999999999,93.6082474226804,99.02912621359224,0.9708737864077669,6.391752577319587,3.5999999999999996

Alt_B,0.75,0.9900000000000007,97.5,99.8069498069498,95.0207468879668,4.979253112033195,0.19305019305019305,2.5

Alt_B,0.25,0.01,90.96666666666667,82.54397834912042,99.14586070959264,0.8541392904073587,17.456021650879567,9.033333333333333

Alt_B,0.25,0.02,94.39999999999999,90.93298291721419,97.9702300405954,2.029769959404601,9.067017082785808,5.6000000000000005

Alt_B,0.25,0.03,96.89999999999999,96.79319371727748,97.01086956521739,2.989130434782609,3.2068062827225132,3.1

Alt_B,0.25,0.04,96.66666666666667,98.34327369118621,94.96981891348088,5.030181086519115,1.656726308813784,3.3333333333333335

Alt_B,0.25,0.05,97.2,99.66974900924703,94.68371467025572,5.3162853297442805,0.33025099075297226,2.8000000000000003

Alt_B,0.25,0.060000000000000005,98.23333333333333,98.92904953145917,97.54316069057106,2.456839309428951,1.07095046854083,1.7666666666666668

Alt_B,0.25,0.07,98.06666666666666,99.33333333333333,96.8,3.2,0.6666666666666667,1.9333333333333333

Alt_B,0.25,0.08,91.73333333333333,83.38937457969065,99.93390614672836,0.06609385327164573,16.610625420309347,8.266666666666666

Alt_B,0.25,0.09,98.33333333333333,97.66666666666667,99.0,1.0,2.3333333333333335,1.6666666666666667

Alt_B,0.25,0.09999999999999999,98.83333333333333,98.73921698739217,98.92833221701272,1.0716677829872738,1.26078301260783,1.1666666666666667

Alt_B,0.25,0.10999999999999999,98.83333333333333,98.79032258064517,98.87566137566137,1.1243386243386242,1.2096774193548387,1.1666666666666667

Alt_B,0.25,0.11999999999999998,97.8,96.3672391017173,99.25975773889637,0.7402422611036339,3.632760898282695,2.1999999999999997

Alt_B,0.25,0.12999999999999998,98.73333333333333,98.65771812080537,98.80794701986756,1.1920529801324504,1.342281879194631,1.2666666666666666

Alt_B,0.25,0.13999999999999999,98.43333333333332,99.06166219839142,97.81167108753316,2.1883289124668437,0.938337801608579,1.5666666666666667

Alt_B,0.25,0.15,97.43333333333334,99.79564032697547,95.16971279373368,4.830287206266318,0.20435967302452315,2.566666666666667

Alt_B,0.25,0.16,96.26666666666667,92.53224711473183,99.86902423051735,0.13097576948264572,7.46775288526816,3.733333333333334

Alt_B,0.25,0.17,98.73333333333333,98.97119341563786,98.50843060959792,1.4915693904020753,1.02880658436214,1.2666666666666666

Alt_B,0.25,0.18000000000000002,98.16666666666667,99.39475453934095,96.9596827495043,3.040317250495704,0.605245460659045,1.8333333333333333

Alt_B,0.25,0.19000000000000003,99.03333333333333,98.99933288859239,99.06728847435043,0.9327115256495668,1.0006671114076051,0.9666666666666667

Alt_B,0.25,0.20000000000000004,98.53333333333333,97.74086378737542,99.33110367892976,0.6688963210702341,2.259136212624585,1.4666666666666666

Alt_B,0.25,0.21000000000000005,98.93333333333332,99.06417112299465,98.8031914893617,1.196808510638298,0.9358288770053476,1.0666666666666667

Alt_B,0.25,0.22000000000000006,97.73333333333333,99.66532797858099,95.81673306772909,4.183266932270916,0.33467202141900937,2.2666666666666666

Alt_B,0.25,0.23000000000000007,64.73333333333333,29.560585885486017,100.0,0.0,70.43941411451398,35.266666666666666

Alt_B,0.25,0.24000000000000007,98.46666666666667,97.65729585006694,99.26958831341301,0.7304116865869853,2.3427041499330654,1.5333333333333332

Alt_B,0.25,0.25000000000000006,98.16666666666667,99.66996699669967,96.63299663299664,3.3670033670033668,0.33003300330033003,1.8333333333333333

Alt_B,0.25,0.26000000000000006,98.86666666666667,98.3520105471325,99.39312204989885,0.6068779501011463,1.6479894528675016,1.1333333333333333

Alt_B,0.25,0.2700000000000001,97.03333333333333,99.86684420772303,94.19225634178905,5.807743658210948,0.13315579227696406,2.966666666666667

Alt_B,0.25,0.2800000000000001,98.16666666666667,96.87292082501664,99.46559786239145,0.5344021376085505,3.1270791749833666,1.8333333333333333

Alt_B,0.25,0.2900000000000001,96.8,100.0,93.66754617414247,6.33245382585752,0.0,3.2

Alt_B,0.25,0.3000000000000001,97.46666666666667,99.7370151216305,95.131845841785,4.86815415821501,0.26298487836949375,2.533333333333333

Alt_B,0.25,0.3100000000000001,95.63333333333334,91.33333333333333,99.93333333333332,0.06666666666666667,8.666666666666668,4.366666666666666

Alt_B,0.25,0.3200000000000001,98.56666666666666,97.79264214046822,99.33554817275747,0.6644518272425249,2.2073578595317724,1.4333333333333333

Alt_B,0.25,0.3300000000000001,98.16666666666667,96.77206851119895,99.59514170040485,0.4048582995951417,3.227931488801054,1.8333333333333333

Alt_B,0.25,0.34000000000000014,92.26666666666667,84.59477561955794,99.86728599867286,0.13271400132714,15.405224380442062,7.733333333333333

Alt_B,0.25,0.35000000000000014,98.3,96.92101740294511,99.66799468791501,0.33200531208499334,3.0789825970548863,1.7000000000000002

Alt_B,0.25,0.36000000000000015,97.73333333333333,99.80250164581962,95.61107359891965,4.388926401080351,0.19749835418038184,2.2666666666666666

Alt_B,0.25,0.37000000000000016,98.63333333333333,99.26322839919625,98.0092899800929,1.9907100199071004,0.7367716008037508,1.3666666666666667

Alt_B,0.25,0.38000000000000017,81.39999999999999,100.0,63.02186878727635,36.97813121272366,0.0,18.6

Alt_B,0.25,0.3900000000000002,94.86666666666666,90.07184846505551,99.86385296119809,0.13614703880190604,9.928151534944481,5.133333333333334

Alt_B,0.25,0.4000000000000002,63.06666666666667,25.58764271323036,100.0,0.0,74.41235728676965,36.93333333333334

Alt_B,0.25,0.4100000000000002,98.56666666666666,99.33422103861518,97.79706275033378,2.202937249666222,0.6657789613848202,1.4333333333333333

Alt_B,0.25,0.4200000000000002,98.4,97.17171717171718,99.60396039603961,0.39603960396039606,2.8282828282828283,1.6

Alt_B,0.25,0.4300000000000002,98.53333333333333,97.60319573901465,99.46595460614152,0.5340453938584779,2.396804260985353,1.4666666666666666

Alt_B,0.25,0.4400000000000002,90.03333333333333,80.27704485488127,100.0,0.0,19.722955145118735,9.966666666666667

Alt_B,0.25,0.45000000000000023,88.73333333333333,100.0,76.8967874231032,23.103212576896787,0.0,11.266666666666666

Alt_B,0.25,0.46000000000000024,97.13333333333334,94.35483870967742,99.86772486772487,0.13227513227513227,5.64516129032258,2.8666666666666667

Alt_B,0.25,0.47000000000000025,98.33333333333333,99.1930060524546,97.48843357567746,2.511566424322538,0.8069939475453934,1.6666666666666667

Alt_B,0.25,0.48000000000000026,97.76666666666667,99.73544973544973,95.76612903225806,4.233870967741935,0.26455026455026454,2.2333333333333334

Alt_B,0.25,0.49000000000000027,93.33333333333333,86.55405405405405,99.9342105263158,0.06578947368421052,13.445945945945944,6.666666666666667

Alt_B,0.25,0.5000000000000002,90.36666666666666,80.60402684563759,100.0,0.0,19.395973154362416,9.633333333333335

Alt_B,0.25,0.5100000000000002,98.66666666666667,98.57433808553971,98.75573018991487,1.2442698100851344,1.4256619144602851,1.3333333333333335

Alt_B,0.25,0.5200000000000002,97.66666666666667,99.8022412656559,95.48213081591369,4.517869184086312,0.1977587343441002,2.3333333333333335

Alt_B,0.25,0.5300000000000002,92.16666666666666,84.25302826379543,99.93394980184941,0.06605019815059446,15.746971736204577,7.833333333333334

Alt_B,0.25,0.5400000000000003,98.53333333333333,98.99732620320856,98.0718085106383,1.928191489361702,1.0026737967914439,1.4666666666666666

Alt_B,0.25,0.5500000000000003,98.6,99.13964262078095,98.05238415043654,1.9476158495634655,0.8603573792190603,1.4000000000000001

Alt_B,0.25,0.5600000000000003,98.43333333333332,97.37550471063257,99.47159841479525,0.5284015852047557,2.624495289367429,1.5666666666666667

Alt_B,0.25,0.5700000000000003,97.93333333333332,99.79906229068989,96.08493696084936,3.9150630391506307,0.20093770931011384,2.0666666666666664

Alt_B,0.25,0.5800000000000003,97.83333333333334,95.9789057350033,99.73027646662172,0.26972353337828725,4.021094264996703,2.166666666666667

Alt_B,0.25,0.5900000000000003,99.0,98.9926124916051,99.00727994705493,0.9927200529450696,1.0073875083948958,1.0

Alt_B,0.25,0.6000000000000003,98.76666666666667,99.39919893190921,98.1358189081225,1.8641810918774968,0.6008010680907877,1.2333333333333334

Alt_B,0.25,0.6100000000000003,98.43333333333332,97.34693877551021,99.47712418300654,0.522875816993464,2.6530612244897958,1.5666666666666667

Alt_B,0.25,0.6200000000000003,98.63333333333333,97.89057350032961,99.39312204989885,0.6068779501011463,2.109426499670402,1.3666666666666667

Alt_B,0.25,0.6300000000000003,98.66666666666667,98.86515353805073,98.46870838881492,1.5312916111850865,1.1348464619492658,1.3333333333333335

Alt_B,0.25,0.6400000000000003,86.36666666666667,72.49495628782783,100.0,0.0,27.50504371217216,13.633333333333333

Alt_B,0.25,0.6500000000000004,98.56666666666666,99.46236559139786,97.68518518518519,2.314814814814815,0.5376344086021506,1.4333333333333333

Alt_B,0.25,0.6600000000000004,98.1,99.59183673469387,96.66666666666667,3.3333333333333335,0.40816326530612246,1.9

Alt_B,0.25,0.6700000000000004,79.83333333333333,100.0,59.58583834335337,40.41416165664663,0.0,20.166666666666664

Alt_B,0.25,0.6800000000000004,98.36666666666667,97.2972972972973,99.46055293324343,0.5394470667565745,2.7027027027027026,1.633333333333333

Alt_B,0.25,0.6900000000000004,99.0,99.00990099009901,98.98989898989899,1.0101010101010102,0.9900990099009901,1.0

Alt_B,0.25,0.7000000000000004,98.3,97.18120805369126,99.40397350993378,0.5960264900662252,2.8187919463087248,1.7000000000000002

Alt_B,0.25,0.7100000000000004,98.33333333333333,99.33554817275747,97.32441471571906,2.6755852842809364,0.6644518272425249,1.6666666666666667

Alt_B,0.25,0.7200000000000004,98.56666666666666,99.05913978494624,98.08201058201058,1.917989417989418,0.9408602150537635,1.4333333333333333

Alt_B,0.25,0.7300000000000004,96.86666666666667,99.86684420772303,93.8584779706275,6.141522029372497,0.13315579227696406,3.1333333333333333

Alt_B,0.25,0.7400000000000004,98.46666666666667,99.39839572192514,97.53989361702128,2.4601063829787235,0.6016042780748663,1.5333333333333332

Alt_B,0.25,0.7500000000000004,95.23333333333333,99.9330655957162,90.57104913678619,9.428950863213812,0.06693440428380187,4.766666666666667

Alt_B,0.25,0.7600000000000005,98.6,98.38274932614556,98.81266490765171,1.1873350923482848,1.6172506738544474,1.4000000000000001

Alt_B,0.25,0.7700000000000005,98.9,98.84432358939496,98.95356442119032,1.0464355788096795,1.1556764106050306,1.0999999999999999

Alt_B,0.25,0.7800000000000005,83.46666666666667,100.0,66.37288135593221,33.6271186440678,0.0,16.53333333333333

Alt_B,0.25,0.7900000000000005,97.13333333333334,94.52145214521452,99.79797979797979,0.20202020202020202,5.478547854785479,2.8666666666666667

Alt_B,0.25,0.8000000000000005,98.4,99.527665317139,97.29907773386034,2.7009222661396577,0.47233468286099867,1.6

Alt_B,0.25,0.8100000000000005,98.56666666666666,97.73182121414277,99.400399733511,0.5996002664890073,2.268178785857238,1.4333333333333333

Alt_B,0.25,0.8200000000000005,98.4,97.34693877551021,99.41176470588235,0.5882352941176471,2.6530612244897958,1.6

Alt_B,0.25,0.8300000000000005,97.96666666666667,99.933598937583,95.98393574297188,4.016064257028113,0.06640106241699867,2.033333333333333

Alt_B,0.25,0.8400000000000005,97.96666666666667,99.60026648900732,96.33088725817211,3.6691127418278855,0.39973351099267157,2.033333333333333

Alt_B,0.25,0.8500000000000005,98.53333333333333,97.43069641649763,99.60552268244575,0.39447731755424065,2.5693035835023665,1.4666666666666666

Alt_B,0.25,0.8600000000000005,98.73333333333333,99.0443686006826,98.43648208469055,1.5635179153094463,0.955631399317406,1.2666666666666666

Alt_B,0.25,0.8700000000000006,98.83333333333333,98.7248322147651,98.94039735099338,1.0596026490066226,1.2751677852348993,1.1666666666666667

Alt_B,0.25,0.8800000000000006,98.1,96.71581769436997,99.46949602122017,0.5305039787798408,3.284182305630027,1.9

Alt_B,0.25,0.8900000000000006,97.76666666666667,95.84171696847753,99.66865473823724,0.33134526176275675,4.158283031522468,2.2333333333333334

Alt_B,0.25,0.9000000000000006,98.86666666666667,98.91964888588791,98.81500987491772,1.184990125082291,1.0803511141120865,1.1333333333333333

Alt_B,0.25,0.9100000000000006,98.63333333333333,98.1320880587058,99.13391072618255,0.866089273817455,1.8679119412941962,1.3666666666666667

Alt_B,0.25,0.9200000000000006,98.76666666666667,98.99125756556826,98.5459352280238,1.4540647719762063,1.0087424344317417,1.2333333333333334

Alt_B,0.25,0.9300000000000006,98.3,97.21854304635762,99.39597315436242,0.6040268456375839,2.781456953642384,1.7000000000000002

Alt_B,0.25,0.9400000000000006,93.13333333333334,86.46317186463172,99.8660415271266,0.13395847287340923,13.536828135368282,6.866666666666667

Alt_B,0.25,0.9500000000000006,98.86666666666667,98.9247311827957,98.80952380952381,1.1904761904761905,1.0752688172043012,1.1333333333333333

Alt_B,0.25,0.9600000000000006,98.2,96.94352159468438,99.46488294314382,0.5351170568561873,3.0564784053156147,1.7999999999999998

Alt_B,0.25,0.9700000000000006,97.66666666666667,99.73045822102425,95.64643799472296,4.353562005277045,0.2695417789757413,2.3333333333333335

Alt_B,0.25,0.9800000000000006,98.9,98.61202908129543,99.1930060524546,0.8069939475453934,1.3879709187045606,1.0999999999999999

Alt_B,0.25,0.9900000000000007,98.7,99.4067237969677,97.97707349966285,2.0229265003371544,0.5932762030323006,1.3

Alt_C,0.75,0.01,72.5,68.27852998065764,77.01863354037268,22.981366459627328,31.721470019342355,27.500000000000004

Alt_C,0.75,0.02,64.5,31.83673469387755,95.88235294117648,4.117647058823529,68.16326530612244,35.5

Alt_C,0.75,0.03,49.6,0.0,100.0,0.0,100.0,50.4

Alt_C,0.75,0.04,57.4,99.03660886319847,12.474012474012476,87.52598752598753,0.9633911368015413,42.6

Alt_C,0.75,0.05,72.89999999999999,63.50515463917525,81.74757281553397,18.25242718446602,36.49484536082474,27.1

Alt_C,0.75,0.060000000000000005,70.6,50.513347022587276,89.66861598440545,10.33138401559454,49.48665297741273,29.4

Alt_C,0.75,0.07,56.2,98.97750511247445,15.264187866927593,84.73581213307241,1.0224948875255624,43.8

Alt_C,0.75,0.08,63.800000000000004,31.327800829875518,94.01544401544402,5.984555984555985,68.67219917012449,36.199999999999996

Alt_C,0.75,0.09,71.5,78.33001988071571,64.58752515090544,35.412474849094565,21.669980119284293,28.499999999999996

Alt_C,0.75,0.09999999999999999,47.9,1.6981132075471699,100.0,0.0,98.30188679245283,52.1

Alt_C,0.75,0.10999999999999999,70.3,91.0386965376782,50.29469548133595,49.70530451866404,8.961303462321792,29.7

Alt_C,0.75,0.11999999999999998,60.699999999999996,95.3061224489796,27.450980392156865,72.54901960784314,4.6938775510204085,39.300000000000004

Alt_C,0.75,0.12999999999999998,63.2,34.56310679611651,93.6082474226804,6.391752577319587,65.4368932038835,36.8

Alt_C,0.75,0.13999999999999999,73.0,69.38775510204081,76.47058823529412,23.52941176470588,30.612244897959183,27.0

Alt_C,0.75,0.15,63.800000000000004,36.67953667953668,92.9460580912863,7.053941908713693,63.32046332046332,36.199999999999996

Alt_C,0.75,0.16,66.5,90.1840490797546,43.83561643835616,56.16438356164384,9.815950920245399,33.5

Alt_C,0.75,0.17,57.49999999999999,98.61932938856016,15.212981744421908,84.78701825557809,1.3806706114398422,42.5

Alt_C,0.75,0.18000000000000002,71.7,68.52207293666027,75.15657620041753,24.843423799582464,31.477927063339735,28.299999999999997

Alt_C,0.75,0.19000000000000003,59.199999999999996,23.21083172147002,97.72256728778468,2.2774327122153206,76.78916827852998,40.8

Alt_C,0.75,0.20000000000000004,71.39999999999999,56.599999999999994,86.2,13.8,43.4,28.599999999999998

Alt_C,0.75,0.21000000000000005,60.4,25.147347740667975,96.94501018329939,3.054989816700611,74.85265225933202,39.6

Alt_C,0.75,0.22000000000000006,54.800000000000004,99.38900203665987,11.787819253438114,88.21218074656188,0.6109979633401221,45.2

Alt_C,0.75,0.23000000000000007,69.1,54.06976744186046,85.12396694214877,14.87603305785124,45.93023255813954,30.9

Alt_C,0.75,0.24000000000000007,71.1,58.36501901140685,85.23206751054853,14.767932489451477,41.634980988593156,28.9

Alt_C,0.75,0.25000000000000006,61.7,94.6938775510204,30.0,70.0,5.3061224489795915,38.3

Alt_C,0.75,0.26000000000000006,61.5,97.22222222222221,25.201612903225808,74.79838709677419,2.7777777777777777,38.5

Alt_C,0.75,0.2700000000000001,61.1,94.61697722567288,29.78723404255319,70.2127659574468,5.383022774327122,38.9

Alt_C,0.75,0.2800000000000001,58.4,97.85407725321889,23.970037453183522,76.02996254681648,2.1459227467811157,41.6

Alt_C,0.75,0.2900000000000001,62.0,97.41035856573706,26.305220883534137,73.69477911646585,2.589641434262948,38.0

Alt_C,0.75,0.3000000000000001,70.3,76.45875251509054,64.21471172962227,35.785288270377734,23.541247484909455,29.7

Alt_C,0.75,0.3100000000000001,68.7,47.77327935222672,89.13043478260869,10.869565217391305,52.226720647773284,31.3

Alt_C,0.75,0.3200000000000001,58.9,96.55172413793103,22.287968441814595,77.7120315581854,3.4482758620689653,41.099999999999994

Alt_C,0.75,0.3300000000000001,73.1,71.89409368635438,74.26326129666012,25.736738703339885,28.105906313645622,26.900000000000002

Alt_C,0.75,0.34000000000000014,62.9,96.53061224489797,30.58823529411765,69.41176470588235,3.4693877551020407,37.1

Alt_C,0.75,0.35000000000000014,63.3,95.77464788732394,31.21272365805169,68.78727634194831,4.225352112676056,36.7

Alt_C,0.75,0.36000000000000015,64.8,33.93213572854291,95.79158316633266,4.208416833667335,66.06786427145708,35.199999999999996

Alt_C,0.75,0.37000000000000016,55.60000000000001,99.01574803149606,10.772357723577237,89.22764227642277,0.984251968503937,44.4

Alt_C,0.75,0.38000000000000017,72.39999999999999,77.10843373493977,67.72908366533864,32.27091633466135,22.89156626506024,27.6

Alt_C,0.75,0.3900000000000002,71.5,66.39511201629328,76.42436149312377,23.575638506876228,33.604887983706725,28.499999999999996

Alt_C,0.75,0.4000000000000002,70.1,87.04453441295547,53.55731225296443,46.44268774703557,12.955465587044534,29.9

Alt_C,0.75,0.4100000000000002,70.19999999999999,55.419222903885476,84.34442270058709,15.655577299412915,44.580777096114524,29.799999999999997

Alt_C,0.75,0.4200000000000002,64.3,92.96875,34.22131147540984,65.77868852459017,7.03125,35.699999999999996

Alt_C,0.75,0.4300000000000002,52.5,99.58333333333333,9.038461538461538,90.96153846153847,0.4166666666666667,47.5

Alt_C,0.75,0.4400000000000002,69.89999999999999,56.2992125984252,83.94308943089432,16.056910569105693,43.7007874015748,30.099999999999998

Alt_C,0.75,0.45000000000000023,59.099999999999994,97.72256728778468,23.017408123791103,76.9825918762089,2.2774327122153206,40.9

Alt_C,0.75,0.46000000000000024,61.5,98.2725527831094,21.50313152400835,78.49686847599166,1.727447216890595,38.5

Alt_C,0.75,0.47000000000000025,70.1,84.22131147540983,56.640625,43.359375,15.778688524590164,29.9

Alt_C,0.75,0.48000000000000026,71.7,59.03361344537815,83.20610687022901,16.793893129770993,40.96638655462185,28.299999999999997

Alt_C,0.75,0.49000000000000027,48.199999999999996,1.1450381679389312,100.0,0.0,98.85496183206108,51.800000000000004

Alt_C,0.75,0.5000000000000002,65.10000000000001,36.79060665362035,94.68302658486708,5.316973415132924,63.20939334637965,34.9

Alt_C,0.75,0.5100000000000002,61.1,93.56846473029046,30.888030888030887,69.1119691119691,6.431535269709543,38.9

Alt_C,0.75,0.5200000000000002,69.39999999999999,56.74603174603175,82.25806451612904,17.741935483870968,43.25396825396825,30.599999999999998

Alt_C,0.75,0.5300000000000002,50.1,0.0,100.0,0.0,100.0,49.9

